tabla,fila_index,resellerkey,columna_diferente,valor_postgres,valor_sqlserver
dim_reseller,564,565,minpaymenttype,None,3.0
dim_reseller,566,567,minpaymenttype,None,1.0
dim_reseller,567,568,minpaymenttype,None,2.0
dim_reseller,568,569,minpaymenttype,None,3.0
dim_reseller,569,570,minpaymenttype,None,3.0
dim_reseller,570,571,minpaymenttype,None,2.0
dim_reseller,571,572,minpaymenttype,None,1.0
dim_reseller,573,574,minpaymenttype,None,1.0
dim_reseller,574,575,minpaymenttype,None,2.0
dim_reseller,575,576,minpaymenttype,None,3.0
dim_reseller,577,578,minpaymenttype,None,1.0
dim_reseller,578,579,minpaymenttype,None,2.0
dim_reseller,579,580,minpaymenttype,None,3.0
dim_reseller,580,581,minpaymenttype,None,3.0
dim_reseller,581,582,minpaymenttype,None,2.0
dim_reseller,582,583,minpaymenttype,None,1.0
dim_reseller,584,585,minpaymenttype,None,1.0
dim_reseller,585,586,minpaymenttype,None,2.0
dim_reseller,586,587,minpaymenttype,None,3.0
dim_reseller,588,589,minpaymenttype,None,1.0
dim_reseller,589,590,minpaymenttype,None,2.0
dim_reseller,590,591,minpaymenttype,None,3.0
dim_reseller,591,592,minpaymenttype,None,3.0
dim_reseller,592,593,minpaymenttype,None,2.0
dim_reseller,593,594,minpaymenttype,None,1.0
dim_reseller,595,596,minpaymenttype,None,1.0
dim_reseller,596,597,minpaymenttype,None,2.0
dim_reseller,597,598,minpaymenttype,None,3.0
dim_reseller,599,600,minpaymenttype,None,1.0
dim_reseller,600,601,minpaymenttype,None,2.0
dim_reseller,601,602,minpaymenttype,None,3.0
dim_reseller,602,603,minpaymenttype,None,3.0
dim_reseller,603,604,minpaymenttype,None,2.0
dim_reseller,604,605,minpaymenttype,None,1.0
dim_reseller,606,607,minpaymenttype,None,1.0
dim_reseller,607,608,minpaymenttype,None,2.0
dim_reseller,608,609,minpaymenttype,None,3.0
dim_reseller,611,612,minpaymenttype,None,2.0
dim_reseller,612,613,minpaymenttype,None,3.0
dim_reseller,613,614,minpaymenttype,None,3.0
dim_reseller,614,615,minpaymenttype,None,2.0
dim_reseller,615,616,minpaymenttype,None,1.0
dim_reseller,617,618,minpaymenttype,None,1.0
dim_reseller,618,619,minpaymenttype,None,2.0
dim_reseller,619,620,minpaymenttype,None,3.0
dim_reseller,621,622,minpaymenttype,None,1.0
dim_reseller,622,623,minpaymenttype,None,2.0
dim_reseller,623,624,minpaymenttype,None,3.0
dim_reseller,624,625,minpaymenttype,None,3.0
dim_reseller,625,626,minpaymenttype,None,2.0
dim_reseller,626,627,minpaymenttype,None,1.0
dim_reseller,628,629,minpaymenttype,None,1.0
dim_reseller,629,630,minpaymenttype,None,2.0
dim_reseller,630,631,minpaymenttype,None,3.0
dim_reseller,632,633,minpaymenttype,None,1.0
dim_reseller,633,634,minpaymenttype,None,2.0
dim_reseller,634,635,minpaymenttype,None,3.0
dim_reseller,635,636,minpaymenttype,None,3.0
dim_reseller,636,637,minpaymenttype,None,2.0
dim_reseller,637,638,minpaymenttype,None,1.0
dim_reseller,639,640,minpaymenttype,None,1.0
dim_reseller,640,641,minpaymenttype,None,2.0
dim_reseller,641,642,minpaymenttype,None,3.0
dim_reseller,643,644,minpaymenttype,None,1.0
dim_reseller,644,645,minpaymenttype,None,2.0
dim_reseller,645,646,minpaymenttype,None,3.0
dim_reseller,646,647,minpaymenttype,None,3.0
dim_reseller,647,648,minpaymenttype,None,2.0
dim_reseller,648,649,minpaymenttype,None,1.0
dim_reseller,650,651,minpaymenttype,None,1.0
dim_reseller,651,652,minpaymenttype,None,2.0
dim_reseller,652,653,minpaymenttype,None,3.0
dim_reseller,654,655,minpaymenttype,None,1.0
dim_reseller,655,656,minpaymenttype,None,2.0
dim_reseller,656,657,minpaymenttype,None,3.0
dim_reseller,657,658,minpaymenttype,None,3.0
dim_reseller,658,659,minpaymenttype,None,2.0
dim_reseller,659,660,minpaymenttype,None,1.0
dim_reseller,661,662,minpaymenttype,None,1.0
dim_reseller,662,663,minpaymenttype,None,2.0
dim_reseller,663,664,minpaymenttype,None,3.0
dim_reseller,665,666,minpaymenttype,None,1.0
dim_reseller,666,667,minpaymenttype,None,2.0
dim_reseller,667,668,minpaymenttype,None,3.0
dim_reseller,668,669,minpaymenttype,None,3.0
dim_reseller,669,670,minpaymenttype,None,2.0
dim_reseller,670,671,minpaymenttype,None,1.0
dim_reseller,672,673,minpaymenttype,None,1.0
dim_reseller,673,674,minpaymenttype,None,2.0
dim_reseller,674,675,minpaymenttype,None,3.0
dim_reseller,676,677,minpaymenttype,None,1.0
dim_reseller,677,678,minpaymenttype,None,2.0
dim_reseller,678,679,minpaymenttype,None,3.0
dim_reseller,679,680,minpaymenttype,None,3.0
dim_reseller,680,681,minpaymenttype,None,2.0
dim_reseller,681,682,minpaymenttype,None,1.0
dim_reseller,683,684,minpaymenttype,None,1.0
dim_reseller,684,685,minpaymenttype,None,2.0
dim_reseller,685,686,minpaymenttype,None,3.0
dim_reseller,687,688,minpaymenttype,None,1.0
dim_reseller,688,689,minpaymenttype,None,2.0
dim_reseller,689,690,minpaymenttype,None,3.0
dim_reseller,690,691,minpaymenttype,None,3.0
dim_reseller,691,692,minpaymenttype,None,2.0
dim_reseller,692,693,minpaymenttype,None,1.0
dim_reseller,694,695,minpaymenttype,None,1.0
dim_reseller,695,696,minpaymenttype,None,2.0
dim_reseller,696,697,minpaymenttype,None,3.0
dim_reseller,698,699,minpaymenttype,None,1.0
dim_reseller,699,700,minpaymenttype,None,2.0
dim_reseller,700,701,minpaymenttype,None,3.0
dim_reseller,1,2,phone,230-555-0100,170-555-0127
dim_reseller,4,5,phone,755-555-0100,828-555-0186
dim_reseller,5,6,phone,858-555-0100,244-555-0112
dim_reseller,7,8,phone,610-555-0100,872-555-0171
dim_reseller,10,11,phone,836-555-0100,926-555-0159
dim_reseller,13,14,phone,644-555-0100,1 (11) 500 555-0167
dim_reseller,14,15,phone,859-555-0100,1 (11) 500 555-0140
dim_reseller,16,17,phone,632-555-0100,497-555-0147
dim_reseller,17,18,phone,469-555-0100,440-555-0132
dim_reseller,19,20,phone,597-555-0100,582-555-0113
dim_reseller,22,23,phone,572-555-0100,216-555-0122
dim_reseller,23,24,phone,794-555-0100,926-555-0164
dim_reseller,25,26,phone,513-555-0100,418-555-0115
dim_reseller,28,29,phone,176-555-0100,344-555-0144
dim_reseller,29,30,phone,241-555-0100,783-555-0110
dim_reseller,31,32,phone,811-555-0100,1 (11) 500 555-0182
dim_reseller,34,35,phone,129-555-0100,623-555-0153
dim_reseller,35,36,phone,321-555-0100,415-555-0147
dim_reseller,37,38,phone,330-555-0100,867-555-0114
dim_reseller,40,41,phone,914-555-0100,244-555-0127
dim_reseller,41,42,phone,758-555-0100,911-555-0165
dim_reseller,43,44,phone,874-555-0100,552-555-0141
dim_reseller,46,47,phone,579-555-0100,141-555-0172
dim_reseller,49,50,phone,809-555-0100,1 (11) 500 555-0112
dim_reseller,50,51,phone,974-555-0100,1 (11) 500 555-0133
dim_reseller,52,53,phone,128-555-0100,479-555-0129
dim_reseller,55,56,phone,987-555-0100,461-555-0118
dim_reseller,58,59,phone,282-555-0100,385-555-0140
dim_reseller,59,60,phone,420-555-0100,183-555-0111
dim_reseller,61,62,phone,155-555-0100,351-555-0130
dim_reseller,64,65,phone,195-555-0100,737-555-0163
dim_reseller,67,68,phone,748-555-0100,1 (11) 500 555-0184
dim_reseller,68,69,phone,446-555-0100,1 (11) 500 555-0113
dim_reseller,70,71,phone,961-555-0100,513-555-0149
dim_reseller,71,72,phone,477-555-0100,820-555-0166
dim_reseller,73,74,phone,325-555-0100,162-555-0166
dim_reseller,76,77,phone,464-555-0100,128-555-0148
dim_reseller,77,78,phone,176-555-0100,819-555-0186
dim_reseller,248,249,resellername,Helpful Sales and Repair Service ,Helpful Sales and Repair Service
dim_reseller,453,454,resellername,Sleek Bikes ,Sleek Bikes
dim_reseller,505,506,resellername,Great Bikes ,Great Bikes
dim_reseller,674,675,resellername,Bike Goods ,Bike Goods
dim_reseller,0,1,yearopened,1970,1974
dim_reseller,1,2,yearopened,1972,1976
dim_reseller,2,3,yearopened,1974,1978
dim_reseller,3,4,yearopened,1976,1980
dim_reseller,4,5,yearopened,1978,1982
dim_reseller,5,6,yearopened,1980,1984
dim_reseller,6,7,yearopened,1982,1986
dim_reseller,7,8,yearopened,1984,1988
dim_reseller,8,9,yearopened,1986,1990
dim_reseller,9,10,yearopened,1988,1992
dim_reseller,10,11,yearopened,1990,1994
dim_reseller,11,12,yearopened,1992,1996
dim_reseller,12,13,yearopened,1994,1998
dim_reseller,13,14,yearopened,1996,2000
dim_reseller,14,15,yearopened,1998,2002
dim_reseller,15,16,yearopened,2000,2004
dim_reseller,16,17,yearopened,2001,2005
dim_reseller,17,18,yearopened,1999,2003
dim_reseller,18,19,yearopened,2000,2004
dim_reseller,19,20,yearopened,1971,1975
dim_reseller,20,21,yearopened,1999,2003
dim_reseller,21,22,yearopened,1975,1979
dim_reseller,22,23,yearopened,1998,2002
dim_reseller,23,24,yearopened,1979,1983
dim_reseller,24,25,yearopened,1997,2001
dim_reseller,25,26,yearopened,1983,1987
dim_reseller,26,27,yearopened,1996,2000
dim_reseller,27,28,yearopened,1987,1991
dim_reseller,28,29,yearopened,1995,1999
dim_reseller,29,30,yearopened,1991,1995
dim_reseller,30,31,yearopened,1994,1998
dim_reseller,31,32,yearopened,1995,1999
dim_reseller,32,33,yearopened,1993,1997
dim_reseller,33,34,yearopened,1999,2003
dim_reseller,34,35,yearopened,1992,1996
dim_reseller,35,36,yearopened,1998,2002
dim_reseller,36,37,yearopened,1991,1995
dim_reseller,37,38,yearopened,1997,2001
dim_reseller,38,39,yearopened,1990,1994
dim_reseller,39,40,yearopened,1996,2000
dim_reseller,40,41,yearopened,1989,1993
dim_reseller,41,42,yearopened,1995,1999
dim_reseller,42,43,yearopened,1988,1992
dim_reseller,43,44,yearopened,1994,1998
dim_reseller,44,45,yearopened,1987,1991
dim_reseller,45,46,yearopened,1993,1997
dim_reseller,46,47,yearopened,1986,1990
dim_reseller,47,48,yearopened,1992,1996
dim_reseller,48,49,yearopened,1985,1989
dim_reseller,49,50,yearopened,1991,1995
dim_reseller,50,51,yearopened,1984,1988
dim_reseller,51,52,yearopened,1990,1994
dim_reseller,52,53,yearopened,1983,1987
dim_reseller,53,54,yearopened,1989,1993
dim_reseller,54,55,yearopened,1982,1986
dim_reseller,55,56,yearopened,1988,1992
dim_reseller,56,57,yearopened,1981,1985
dim_reseller,57,58,yearopened,1987,1991
dim_reseller,58,59,yearopened,1980,1984
dim_reseller,59,60,yearopened,1986,1990
dim_reseller,60,61,yearopened,1979,1983
dim_reseller,61,62,yearopened,1985,1989
dim_reseller,62,63,yearopened,1978,1982
dim_reseller,63,64,yearopened,1984,1988
dim_reseller,64,65,yearopened,1977,1981
dim_reseller,65,66,yearopened,1983,1987
dim_reseller,66,67,yearopened,1976,1980
dim_reseller,67,68,yearopened,1982,1986
dim_reseller,68,69,yearopened,1975,1979
dim_reseller,69,70,yearopened,1981,1985
dim_reseller,70,71,yearopened,1974,1978
dim_reseller,71,72,yearopened,1980,1984
dim_reseller,72,73,yearopened,1973,1977
dim_reseller,73,74,yearopened,1979,1983
dim_reseller,74,75,yearopened,1972,1976
dim_reseller,75,76,yearopened,1978,1982
dim_reseller,76,77,yearopened,1971,1975
dim_reseller,77,78,yearopened,1977,1981
dim_reseller,78,79,yearopened,1970,1974
dim_reseller,79,80,yearopened,1976,1980
dim_reseller,80,81,yearopened,1987,1991
dim_reseller,81,82,yearopened,1975,1979
dim_reseller,82,83,yearopened,1988,1992
dim_reseller,83,84,yearopened,1974,1978
dim_reseller,84,85,yearopened,1970,1974
dim_reseller,85,86,yearopened,1972,1976
dim_reseller,86,87,yearopened,1974,1978
dim_reseller,87,88,yearopened,1976,1980
dim_reseller,88,89,yearopened,1978,1982
dim_reseller,89,90,yearopened,1980,1984
dim_reseller,90,91,yearopened,1982,1986
dim_reseller,91,92,yearopened,1984,1988
dim_reseller,92,93,yearopened,1986,1990
dim_reseller,93,94,yearopened,1988,1992
dim_reseller,94,95,yearopened,1990,1994
dim_reseller,95,96,yearopened,1992,1996
dim_reseller,96,97,yearopened,1994,1998
dim_reseller,97,98,yearopened,1996,2000
dim_reseller,98,99,yearopened,1998,2002
dim_reseller,99,100,yearopened,2000,2004
dim_reseller,100,101,yearopened,2001,2005
dim_reseller,101,102,yearopened,1999,2003
dim_reseller,102,103,yearopened,2000,2004
dim_reseller,103,104,yearopened,1971,1975
dim_reseller,104,105,yearopened,1999,2003
dim_reseller,105,106,yearopened,1975,1979
dim_reseller,106,107,yearopened,1998,2002
dim_reseller,107,108,yearopened,1979,1983
dim_reseller,108,109,yearopened,1997,2001
dim_reseller,109,110,yearopened,1970,1974
dim_reseller,110,111,yearopened,1972,1976
dim_reseller,111,112,yearopened,1974,1978
dim_reseller,112,113,yearopened,1976,1980
dim_reseller,113,114,yearopened,1978,1982
dim_reseller,114,115,yearopened,1980,1984
dim_reseller,115,116,yearopened,1982,1986
dim_reseller,116,117,yearopened,1984,1988
dim_reseller,117,118,yearopened,1986,1990
dim_reseller,118,119,yearopened,1988,1992
dim_reseller,119,120,yearopened,1990,1994
dim_reseller,120,121,yearopened,1992,1996
dim_reseller,121,122,yearopened,1994,1998
dim_reseller,122,123,yearopened,1996,2000
dim_reseller,123,124,yearopened,1998,2002
dim_reseller,124,125,yearopened,2000,2004
dim_reseller,125,126,yearopened,2001,2005
dim_reseller,126,127,yearopened,1999,2003
dim_reseller,127,128,yearopened,2000,2004
dim_reseller,128,129,yearopened,1971,1975
dim_reseller,129,130,yearopened,1999,2003
dim_reseller,130,131,yearopened,1975,1979
dim_reseller,131,132,yearopened,1998,2002
dim_reseller,132,133,yearopened,1979,1983
dim_reseller,133,134,yearopened,1997,2001
dim_reseller,134,135,yearopened,1983,1987
dim_reseller,135,136,yearopened,1996,2000
dim_reseller,136,137,yearopened,1987,1991
dim_reseller,137,138,yearopened,1995,1999
dim_reseller,138,139,yearopened,1991,1995
dim_reseller,139,140,yearopened,1994,1998
dim_reseller,140,141,yearopened,1995,1999
dim_reseller,141,142,yearopened,1993,1997
dim_reseller,142,143,yearopened,1999,2003
dim_reseller,143,144,yearopened,1992,1996
dim_reseller,144,145,yearopened,1998,2002
dim_reseller,145,146,yearopened,1991,1995
dim_reseller,146,147,yearopened,1997,2001
dim_reseller,147,148,yearopened,1990,1994
dim_reseller,148,149,yearopened,1996,2000
dim_reseller,149,150,yearopened,1989,1993
dim_reseller,150,151,yearopened,1995,1999
dim_reseller,151,152,yearopened,1988,1992
dim_reseller,152,153,yearopened,1994,1998
dim_reseller,153,154,yearopened,1987,1991
dim_reseller,154,155,yearopened,1993,1997
dim_reseller,155,156,yearopened,1986,1990
dim_reseller,156,157,yearopened,1992,1996
dim_reseller,157,158,yearopened,1985,1989
dim_reseller,158,159,yearopened,1991,1995
dim_reseller,159,160,yearopened,1984,1988
dim_reseller,160,161,yearopened,1990,1994
dim_reseller,161,162,yearopened,1983,1987
dim_reseller,162,163,yearopened,1989,1993
dim_reseller,163,164,yearopened,1982,1986
dim_reseller,164,165,yearopened,1988,1992
dim_reseller,165,166,yearopened,1981,1985
dim_reseller,166,167,yearopened,1987,1991
dim_reseller,167,168,yearopened,1980,1984
dim_reseller,168,169,yearopened,1986,1990
dim_reseller,169,170,yearopened,1979,1983
dim_reseller,170,171,yearopened,1985,1989
dim_reseller,171,172,yearopened,1978,1982
dim_reseller,172,173,yearopened,1984,1988
dim_reseller,173,174,yearopened,1977,1981
dim_reseller,174,175,yearopened,1983,1987
dim_reseller,175,176,yearopened,1976,1980
dim_reseller,176,177,yearopened,1982,1986
dim_reseller,177,178,yearopened,1975,1979
dim_reseller,178,179,yearopened,1981,1985
dim_reseller,179,180,yearopened,1974,1978
dim_reseller,180,181,yearopened,1980,1984
dim_reseller,181,182,yearopened,1973,1977
dim_reseller,182,183,yearopened,1979,1983
dim_reseller,183,184,yearopened,1972,1976
dim_reseller,184,185,yearopened,1978,1982
dim_reseller,185,186,yearopened,1971,1975
dim_reseller,186,187,yearopened,1977,1981
dim_reseller,187,188,yearopened,1970,1974
dim_reseller,188,189,yearopened,1976,1980
dim_reseller,189,190,yearopened,1987,1991
dim_reseller,190,191,yearopened,1975,1979
dim_reseller,191,192,yearopened,1988,1992
dim_reseller,192,193,yearopened,1974,1978
dim_reseller,193,194,yearopened,1970,1974
dim_reseller,194,195,yearopened,1972,1976
dim_reseller,195,196,yearopened,1974,1978
dim_reseller,196,197,yearopened,1976,1980
dim_reseller,197,198,yearopened,1978,1982
dim_reseller,198,199,yearopened,1980,1984
dim_reseller,199,200,yearopened,1982,1986
dim_reseller,200,201,yearopened,1984,1988
dim_reseller,201,202,yearopened,1986,1990
dim_reseller,202,203,yearopened,1988,1992
dim_reseller,203,204,yearopened,1990,1994
dim_reseller,204,205,yearopened,1992,1996
dim_reseller,205,206,yearopened,1994,1998
dim_reseller,206,207,yearopened,1996,2000
dim_reseller,207,208,yearopened,1998,2002
dim_reseller,208,209,yearopened,2000,2004
dim_reseller,209,210,yearopened,2001,2005
dim_reseller,210,211,yearopened,1999,2003
dim_reseller,211,212,yearopened,2000,2004
dim_reseller,212,213,yearopened,1971,1975
dim_reseller,213,214,yearopened,1999,2003
dim_reseller,214,215,yearopened,1975,1979
dim_reseller,215,216,yearopened,1998,2002
dim_reseller,216,217,yearopened,1979,1983
dim_reseller,217,218,yearopened,1997,2001
dim_reseller,218,219,yearopened,1970,1974
dim_reseller,219,220,yearopened,1972,1976
dim_reseller,220,221,yearopened,1974,1978
dim_reseller,221,222,yearopened,1976,1980
dim_reseller,222,223,yearopened,1978,1982
dim_reseller,223,224,yearopened,1980,1984
dim_reseller,224,225,yearopened,1982,1986
dim_reseller,225,226,yearopened,1984,1988
dim_reseller,226,227,yearopened,1986,1990
dim_reseller,227,228,yearopened,1988,1992
dim_reseller,228,229,yearopened,1990,1994
dim_reseller,229,230,yearopened,1992,1996
dim_reseller,230,231,yearopened,1994,1998
dim_reseller,231,232,yearopened,1996,2000
dim_reseller,232,233,yearopened,1998,2002
dim_reseller,233,234,yearopened,2000,2004
dim_reseller,234,235,yearopened,2001,2005
dim_reseller,235,236,yearopened,1999,2003
dim_reseller,236,237,yearopened,2000,2004
dim_reseller,237,238,yearopened,1971,1975
dim_reseller,238,239,yearopened,1999,2003
dim_reseller,239,240,yearopened,1975,1979
dim_reseller,240,241,yearopened,1998,2002
dim_reseller,241,242,yearopened,1979,1983
dim_reseller,242,243,yearopened,1997,2001
dim_reseller,243,244,yearopened,1983,1987
dim_reseller,244,245,yearopened,1996,2000
dim_reseller,245,246,yearopened,1987,1991
dim_reseller,246,247,yearopened,1995,1999
dim_reseller,247,248,yearopened,1991,1995
dim_reseller,248,249,yearopened,1994,1998
dim_reseller,249,250,yearopened,1995,1999
dim_reseller,250,251,yearopened,1993,1997
dim_reseller,251,252,yearopened,1999,2003
dim_reseller,252,253,yearopened,1992,1996
dim_reseller,253,254,yearopened,1998,2002
dim_reseller,254,255,yearopened,1991,1995
dim_reseller,255,256,yearopened,1997,2001
dim_reseller,256,257,yearopened,1990,1994
dim_reseller,257,258,yearopened,1996,2000
dim_reseller,258,259,yearopened,1989,1993
dim_reseller,259,260,yearopened,1995,1999
dim_reseller,260,261,yearopened,1988,1992
dim_reseller,261,262,yearopened,1994,1998
dim_reseller,262,263,yearopened,1987,1991
dim_reseller,263,264,yearopened,1993,1997
dim_reseller,264,265,yearopened,1986,1990
dim_reseller,265,266,yearopened,1992,1996
dim_reseller,266,267,yearopened,1985,1989
dim_reseller,267,268,yearopened,1991,1995
dim_reseller,268,269,yearopened,1984,1988
dim_reseller,269,270,yearopened,1990,1994
dim_reseller,270,271,yearopened,1983,1987
dim_reseller,271,272,yearopened,1989,1993
dim_reseller,272,273,yearopened,1982,1986
dim_reseller,273,274,yearopened,1988,1992
dim_reseller,274,275,yearopened,1981,1985
dim_reseller,275,276,yearopened,1987,1991
dim_reseller,276,277,yearopened,1980,1984
dim_reseller,277,278,yearopened,1986,1990
dim_reseller,278,279,yearopened,1979,1983
dim_reseller,279,280,yearopened,1985,1989
dim_reseller,280,281,yearopened,1978,1982
dim_reseller,281,282,yearopened,1984,1988
dim_reseller,282,283,yearopened,1977,1981
dim_reseller,283,284,yearopened,1983,1987
dim_reseller,284,285,yearopened,1976,1980
dim_reseller,285,286,yearopened,1982,1986
dim_reseller,286,287,yearopened,1975,1979
dim_reseller,287,288,yearopened,1981,1985
dim_reseller,288,289,yearopened,1974,1978
dim_reseller,289,290,yearopened,1980,1984
dim_reseller,290,291,yearopened,1973,1977
dim_reseller,291,292,yearopened,1979,1983
dim_reseller,292,293,yearopened,1972,1976
dim_reseller,293,294,yearopened,1978,1982
dim_reseller,294,295,yearopened,1971,1975
dim_reseller,295,296,yearopened,1977,1981
dim_reseller,296,297,yearopened,1970,1974
dim_reseller,297,298,yearopened,1976,1980
dim_reseller,298,299,yearopened,1987,1991
dim_reseller,299,300,yearopened,1975,1979
dim_reseller,300,301,yearopened,1988,1992
dim_reseller,301,302,yearopened,1974,1978
dim_reseller,302,303,yearopened,1970,1974
dim_reseller,303,304,yearopened,1972,1976
dim_reseller,304,305,yearopened,1974,1978
dim_reseller,305,306,yearopened,1976,1980
dim_reseller,306,307,yearopened,1978,1982
dim_reseller,307,308,yearopened,1980,1984
dim_reseller,308,309,yearopened,1982,1986
dim_reseller,309,310,yearopened,1984,1988
dim_reseller,310,311,yearopened,1986,1990
dim_reseller,311,312,yearopened,1988,1992
dim_reseller,312,313,yearopened,1990,1994
dim_reseller,313,314,yearopened,1992,1996
dim_reseller,314,315,yearopened,1994,1998
dim_reseller,315,316,yearopened,1996,2000
dim_reseller,316,317,yearopened,1998,2002
dim_reseller,317,318,yearopened,2000,2004
dim_reseller,318,319,yearopened,2001,2005
dim_reseller,319,320,yearopened,1999,2003
dim_reseller,320,321,yearopened,2000,2004
dim_reseller,321,322,yearopened,1971,1975
dim_reseller,322,323,yearopened,1999,2003
dim_reseller,323,324,yearopened,1975,1979
dim_reseller,324,325,yearopened,1998,2002
dim_reseller,325,326,yearopened,1979,1983
dim_reseller,326,327,yearopened,1997,2001
dim_reseller,327,328,yearopened,1970,1974
dim_reseller,328,329,yearopened,1972,1976
dim_reseller,329,330,yearopened,1974,1978
dim_reseller,330,331,yearopened,1976,1980
dim_reseller,331,332,yearopened,1978,1982
dim_reseller,332,333,yearopened,1980,1984
dim_reseller,333,334,yearopened,1982,1986
dim_reseller,334,335,yearopened,1984,1988
dim_reseller,335,336,yearopened,1986,1990
dim_reseller,336,337,yearopened,1988,1992
dim_reseller,337,338,yearopened,1990,1994
dim_reseller,338,339,yearopened,1992,1996
dim_reseller,339,340,yearopened,1994,1998
dim_reseller,340,341,yearopened,1996,2000
dim_reseller,341,342,yearopened,1998,2002
dim_reseller,342,343,yearopened,2000,2004
dim_reseller,343,344,yearopened,2001,2005
dim_reseller,344,345,yearopened,1999,2003
dim_reseller,345,346,yearopened,2000,2004
dim_reseller,346,347,yearopened,1971,1975
dim_reseller,347,348,yearopened,1999,2003
dim_reseller,348,349,yearopened,1975,1979
dim_reseller,349,350,yearopened,1998,2002
dim_reseller,350,351,yearopened,1979,1983
dim_reseller,351,352,yearopened,1997,2001
dim_reseller,352,353,yearopened,1983,1987
dim_reseller,353,354,yearopened,1996,2000
dim_reseller,354,355,yearopened,1987,1991
dim_reseller,355,356,yearopened,1995,1999
dim_reseller,356,357,yearopened,1991,1995
dim_reseller,357,358,yearopened,1994,1998
dim_reseller,358,359,yearopened,1995,1999
dim_reseller,359,360,yearopened,1993,1997
dim_reseller,360,361,yearopened,1999,2003
dim_reseller,361,362,yearopened,1992,1996
dim_reseller,362,363,yearopened,1998,2002
dim_reseller,363,364,yearopened,1991,1995
dim_reseller,364,365,yearopened,1997,2001
dim_reseller,365,366,yearopened,1990,1994
dim_reseller,366,367,yearopened,1996,2000
dim_reseller,367,368,yearopened,1989,1993
dim_reseller,368,369,yearopened,1995,1999
dim_reseller,369,370,yearopened,1988,1992
dim_reseller,370,371,yearopened,1994,1998
dim_reseller,371,372,yearopened,1987,1991
dim_reseller,372,373,yearopened,1993,1997
dim_reseller,373,374,yearopened,1986,1990
dim_reseller,374,375,yearopened,1992,1996
dim_reseller,375,376,yearopened,1985,1989
dim_reseller,376,377,yearopened,1991,1995
dim_reseller,377,378,yearopened,1984,1988
dim_reseller,378,379,yearopened,1990,1994
dim_reseller,379,380,yearopened,1983,1987
dim_reseller,380,381,yearopened,1989,1993
dim_reseller,381,382,yearopened,1982,1986
dim_reseller,382,383,yearopened,1988,1992
dim_reseller,383,384,yearopened,1981,1985
dim_reseller,384,385,yearopened,1987,1991
dim_reseller,385,386,yearopened,1980,1984
dim_reseller,386,387,yearopened,1986,1990
dim_reseller,387,388,yearopened,1979,1983
dim_reseller,388,389,yearopened,1985,1989
dim_reseller,389,390,yearopened,1978,1982
dim_reseller,390,391,yearopened,1984,1988
dim_reseller,391,392,yearopened,1977,1981
dim_reseller,392,393,yearopened,1983,1987
dim_reseller,393,394,yearopened,1976,1980
dim_reseller,394,395,yearopened,1982,1986
dim_reseller,395,396,yearopened,1975,1979
dim_reseller,396,397,yearopened,1981,1985
dim_reseller,397,398,yearopened,1974,1978
dim_reseller,398,399,yearopened,1980,1984
dim_reseller,399,400,yearopened,1973,1977
dim_reseller,400,401,yearopened,1979,1983
dim_reseller,401,402,yearopened,1972,1976
dim_reseller,402,403,yearopened,1978,1982
dim_reseller,403,404,yearopened,1971,1975
dim_reseller,404,405,yearopened,1977,1981
dim_reseller,405,406,yearopened,1970,1974
dim_reseller,406,407,yearopened,1976,1980
dim_reseller,407,408,yearopened,1987,1991
dim_reseller,408,409,yearopened,1975,1979
dim_reseller,409,410,yearopened,1988,1992
dim_reseller,410,411,yearopened,1974,1978
dim_reseller,411,412,yearopened,1970,1974
dim_reseller,412,413,yearopened,1972,1976
dim_reseller,413,414,yearopened,1974,1978
dim_reseller,414,415,yearopened,1976,1980
dim_reseller,415,416,yearopened,1978,1982
dim_reseller,416,417,yearopened,1980,1984
dim_reseller,417,418,yearopened,1982,1986
dim_reseller,418,419,yearopened,1984,1988
dim_reseller,419,420,yearopened,1986,1990
dim_reseller,420,421,yearopened,1988,1992
dim_reseller,421,422,yearopened,1990,1994
dim_reseller,422,423,yearopened,1992,1996
dim_reseller,423,424,yearopened,1994,1998
dim_reseller,424,425,yearopened,1996,2000
dim_reseller,425,426,yearopened,1998,2002
dim_reseller,426,427,yearopened,2000,2004
dim_reseller,427,428,yearopened,2001,2005
dim_reseller,428,429,yearopened,1999,2003
dim_reseller,429,430,yearopened,2000,2004
dim_reseller,430,431,yearopened,1971,1975
dim_reseller,431,432,yearopened,1999,2003
dim_reseller,432,433,yearopened,1975,1979
dim_reseller,433,434,yearopened,1998,2002
dim_reseller,434,435,yearopened,1979,1983
dim_reseller,435,436,yearopened,1997,2001
dim_reseller,436,437,yearopened,1970,1974
dim_reseller,437,438,yearopened,1972,1976
dim_reseller,438,439,yearopened,1974,1978
dim_reseller,439,440,yearopened,1976,1980
dim_reseller,440,441,yearopened,1978,1982
dim_reseller,441,442,yearopened,1980,1984
dim_reseller,442,443,yearopened,1982,1986
dim_reseller,443,444,yearopened,1984,1988
dim_reseller,444,445,yearopened,1986,1990
dim_reseller,445,446,yearopened,1988,1992
dim_reseller,446,447,yearopened,1990,1994
dim_reseller,447,448,yearopened,1992,1996
dim_reseller,448,449,yearopened,1994,1998
dim_reseller,449,450,yearopened,1996,2000
dim_reseller,450,451,yearopened,1998,2002
