tabla,fila_index,datekey,columna_diferente,valor_postgres,valor_sqlserver
dim_date,747,20070118,fulldatealternatekey,2007-01-18 00:00:00,2007-01-18
dim_date,748,20070119,fulldatealternatekey,2007-01-19 00:00:00,2007-01-19
dim_date,749,20070120,fulldatealternatekey,2007-01-20 00:00:00,2007-01-20
dim_date,750,20070121,fulldatealternatekey,2007-01-21 00:00:00,2007-01-21
dim_date,751,20070122,fulldatealternatekey,2007-01-22 00:00:00,2007-01-22
dim_date,752,20070123,fulldatealternatekey,2007-01-23 00:00:00,2007-01-23
dim_date,753,20070124,fulldatealternatekey,2007-01-24 00:00:00,2007-01-24
dim_date,754,20070125,fulldatealternatekey,2007-01-25 00:00:00,2007-01-25
dim_date,755,20070126,fulldatealternatekey,2007-01-26 00:00:00,2007-01-26
dim_date,756,20070127,fulldatealternatekey,2007-01-27 00:00:00,2007-01-27
dim_date,757,20070128,fulldatealternatekey,2007-01-28 00:00:00,2007-01-28
dim_date,758,20070129,fulldatealternatekey,2007-01-29 00:00:00,2007-01-29
dim_date,759,20070130,fulldatealternatekey,2007-01-30 00:00:00,2007-01-30
dim_date,760,20070131,fulldatealternatekey,2007-01-31 00:00:00,2007-01-31
dim_date,761,20070201,fulldatealternatekey,2007-02-01 00:00:00,2007-02-01
dim_date,762,20070202,fulldatealternatekey,2007-02-02 00:00:00,2007-02-02
dim_date,763,20070203,fulldatealternatekey,2007-02-03 00:00:00,2007-02-03
dim_date,764,20070204,fulldatealternatekey,2007-02-04 00:00:00,2007-02-04
dim_date,765,20070205,fulldatealternatekey,2007-02-05 00:00:00,2007-02-05
dim_date,766,20070206,fulldatealternatekey,2007-02-06 00:00:00,2007-02-06
dim_date,767,20070207,fulldatealternatekey,2007-02-07 00:00:00,2007-02-07
dim_date,768,20070208,fulldatealternatekey,2007-02-08 00:00:00,2007-02-08
dim_date,769,20070209,fulldatealternatekey,2007-02-09 00:00:00,2007-02-09
dim_date,770,20070210,fulldatealternatekey,2007-02-10 00:00:00,2007-02-10
dim_date,771,20070211,fulldatealternatekey,2007-02-11 00:00:00,2007-02-11
dim_date,772,20070212,fulldatealternatekey,2007-02-12 00:00:00,2007-02-12
dim_date,773,20070213,fulldatealternatekey,2007-02-13 00:00:00,2007-02-13
dim_date,774,20070214,fulldatealternatekey,2007-02-14 00:00:00,2007-02-14
dim_date,775,20070215,fulldatealternatekey,2007-02-15 00:00:00,2007-02-15
dim_date,776,20070216,fulldatealternatekey,2007-02-16 00:00:00,2007-02-16
dim_date,777,20070217,fulldatealternatekey,2007-02-17 00:00:00,2007-02-17
dim_date,778,20070218,fulldatealternatekey,2007-02-18 00:00:00,2007-02-18
dim_date,779,20070219,fulldatealternatekey,2007-02-19 00:00:00,2007-02-19
dim_date,780,20070220,fulldatealternatekey,2007-02-20 00:00:00,2007-02-20
dim_date,781,20070221,fulldatealternatekey,2007-02-21 00:00:00,2007-02-21
dim_date,782,20070222,fulldatealternatekey,2007-02-22 00:00:00,2007-02-22
dim_date,783,20070223,fulldatealternatekey,2007-02-23 00:00:00,2007-02-23
dim_date,784,20070224,fulldatealternatekey,2007-02-24 00:00:00,2007-02-24
dim_date,785,20070225,fulldatealternatekey,2007-02-25 00:00:00,2007-02-25
dim_date,786,20070226,fulldatealternatekey,2007-02-26 00:00:00,2007-02-26
dim_date,787,20070227,fulldatealternatekey,2007-02-27 00:00:00,2007-02-27
dim_date,788,20070228,fulldatealternatekey,2007-02-28 00:00:00,2007-02-28
dim_date,789,20070301,fulldatealternatekey,2007-03-01 00:00:00,2007-03-01
dim_date,790,20070302,fulldatealternatekey,2007-03-02 00:00:00,2007-03-02
dim_date,791,20070303,fulldatealternatekey,2007-03-03 00:00:00,2007-03-03
dim_date,792,20070304,fulldatealternatekey,2007-03-04 00:00:00,2007-03-04
dim_date,793,20070305,fulldatealternatekey,2007-03-05 00:00:00,2007-03-05
dim_date,794,20070306,fulldatealternatekey,2007-03-06 00:00:00,2007-03-06
dim_date,795,20070307,fulldatealternatekey,2007-03-07 00:00:00,2007-03-07
dim_date,796,20070308,fulldatealternatekey,2007-03-08 00:00:00,2007-03-08
dim_date,797,20070309,fulldatealternatekey,2007-03-09 00:00:00,2007-03-09
dim_date,798,20070310,fulldatealternatekey,2007-03-10 00:00:00,2007-03-10
dim_date,799,20070311,fulldatealternatekey,2007-03-11 00:00:00,2007-03-11
dim_date,800,20070312,fulldatealternatekey,2007-03-12 00:00:00,2007-03-12
dim_date,801,20070313,fulldatealternatekey,2007-03-13 00:00:00,2007-03-13
dim_date,802,20070314,fulldatealternatekey,2007-03-14 00:00:00,2007-03-14
dim_date,803,20070315,fulldatealternatekey,2007-03-15 00:00:00,2007-03-15
dim_date,804,20070316,fulldatealternatekey,2007-03-16 00:00:00,2007-03-16
dim_date,805,20070317,fulldatealternatekey,2007-03-17 00:00:00,2007-03-17
dim_date,806,20070318,fulldatealternatekey,2007-03-18 00:00:00,2007-03-18
dim_date,807,20070319,fulldatealternatekey,2007-03-19 00:00:00,2007-03-19
dim_date,808,20070320,fulldatealternatekey,2007-03-20 00:00:00,2007-03-20
dim_date,809,20070321,fulldatealternatekey,2007-03-21 00:00:00,2007-03-21
dim_date,810,20070322,fulldatealternatekey,2007-03-22 00:00:00,2007-03-22
dim_date,811,20070323,fulldatealternatekey,2007-03-23 00:00:00,2007-03-23
dim_date,812,20070324,fulldatealternatekey,2007-03-24 00:00:00,2007-03-24
dim_date,813,20070325,fulldatealternatekey,2007-03-25 00:00:00,2007-03-25
dim_date,814,20070326,fulldatealternatekey,2007-03-26 00:00:00,2007-03-26
dim_date,815,20070327,fulldatealternatekey,2007-03-27 00:00:00,2007-03-27
dim_date,816,20070328,fulldatealternatekey,2007-03-28 00:00:00,2007-03-28
dim_date,817,20070329,fulldatealternatekey,2007-03-29 00:00:00,2007-03-29
dim_date,818,20070330,fulldatealternatekey,2007-03-30 00:00:00,2007-03-30
dim_date,819,20070331,fulldatealternatekey,2007-03-31 00:00:00,2007-03-31
dim_date,820,20070401,fulldatealternatekey,2007-04-01 00:00:00,2007-04-01
dim_date,821,20070402,fulldatealternatekey,2007-04-02 00:00:00,2007-04-02
dim_date,822,20070403,fulldatealternatekey,2007-04-03 00:00:00,2007-04-03
dim_date,823,20070404,fulldatealternatekey,2007-04-04 00:00:00,2007-04-04
dim_date,824,20070405,fulldatealternatekey,2007-04-05 00:00:00,2007-04-05
dim_date,825,20070406,fulldatealternatekey,2007-04-06 00:00:00,2007-04-06
dim_date,826,20070407,fulldatealternatekey,2007-04-07 00:00:00,2007-04-07
dim_date,827,20070408,fulldatealternatekey,2007-04-08 00:00:00,2007-04-08
dim_date,828,20070409,fulldatealternatekey,2007-04-09 00:00:00,2007-04-09
dim_date,829,20070410,fulldatealternatekey,2007-04-10 00:00:00,2007-04-10
dim_date,830,20070411,fulldatealternatekey,2007-04-11 00:00:00,2007-04-11
dim_date,831,20070412,fulldatealternatekey,2007-04-12 00:00:00,2007-04-12
dim_date,832,20070413,fulldatealternatekey,2007-04-13 00:00:00,2007-04-13
dim_date,833,20070414,fulldatealternatekey,2007-04-14 00:00:00,2007-04-14
dim_date,834,20070415,fulldatealternatekey,2007-04-15 00:00:00,2007-04-15
dim_date,835,20070416,fulldatealternatekey,2007-04-16 00:00:00,2007-04-16
dim_date,836,20070417,fulldatealternatekey,2007-04-17 00:00:00,2007-04-17
dim_date,837,20070418,fulldatealternatekey,2007-04-18 00:00:00,2007-04-18
dim_date,838,20070419,fulldatealternatekey,2007-04-19 00:00:00,2007-04-19
dim_date,839,20070420,fulldatealternatekey,2007-04-20 00:00:00,2007-04-20
dim_date,840,20070421,fulldatealternatekey,2007-04-21 00:00:00,2007-04-21
dim_date,841,20070422,fulldatealternatekey,2007-04-22 00:00:00,2007-04-22
dim_date,842,20070423,fulldatealternatekey,2007-04-23 00:00:00,2007-04-23
dim_date,843,20070424,fulldatealternatekey,2007-04-24 00:00:00,2007-04-24
dim_date,844,20070425,fulldatealternatekey,2007-04-25 00:00:00,2007-04-25
dim_date,845,20070426,fulldatealternatekey,2007-04-26 00:00:00,2007-04-26
dim_date,846,20070427,fulldatealternatekey,2007-04-27 00:00:00,2007-04-27
dim_date,847,20070428,fulldatealternatekey,2007-04-28 00:00:00,2007-04-28
dim_date,848,20070429,fulldatealternatekey,2007-04-29 00:00:00,2007-04-29
dim_date,849,20070430,fulldatealternatekey,2007-04-30 00:00:00,2007-04-30
dim_date,850,20070501,fulldatealternatekey,2007-05-01 00:00:00,2007-05-01
dim_date,851,20070502,fulldatealternatekey,2007-05-02 00:00:00,2007-05-02
dim_date,852,20070503,fulldatealternatekey,2007-05-03 00:00:00,2007-05-03
dim_date,853,20070504,fulldatealternatekey,2007-05-04 00:00:00,2007-05-04
dim_date,854,20070505,fulldatealternatekey,2007-05-05 00:00:00,2007-05-05
dim_date,855,20070506,fulldatealternatekey,2007-05-06 00:00:00,2007-05-06
dim_date,856,20070507,fulldatealternatekey,2007-05-07 00:00:00,2007-05-07
dim_date,857,20070508,fulldatealternatekey,2007-05-08 00:00:00,2007-05-08
dim_date,858,20070509,fulldatealternatekey,2007-05-09 00:00:00,2007-05-09
dim_date,859,20070510,fulldatealternatekey,2007-05-10 00:00:00,2007-05-10
dim_date,860,20070511,fulldatealternatekey,2007-05-11 00:00:00,2007-05-11
dim_date,861,20070512,fulldatealternatekey,2007-05-12 00:00:00,2007-05-12
dim_date,862,20070513,fulldatealternatekey,2007-05-13 00:00:00,2007-05-13
dim_date,863,20070514,fulldatealternatekey,2007-05-14 00:00:00,2007-05-14
dim_date,864,20070515,fulldatealternatekey,2007-05-15 00:00:00,2007-05-15
dim_date,865,20070516,fulldatealternatekey,2007-05-16 00:00:00,2007-05-16
dim_date,866,20070517,fulldatealternatekey,2007-05-17 00:00:00,2007-05-17
dim_date,867,20070518,fulldatealternatekey,2007-05-18 00:00:00,2007-05-18
dim_date,868,20070519,fulldatealternatekey,2007-05-19 00:00:00,2007-05-19
dim_date,869,20070520,fulldatealternatekey,2007-05-20 00:00:00,2007-05-20
dim_date,870,20070521,fulldatealternatekey,2007-05-21 00:00:00,2007-05-21
dim_date,871,20070522,fulldatealternatekey,2007-05-22 00:00:00,2007-05-22
dim_date,872,20070523,fulldatealternatekey,2007-05-23 00:00:00,2007-05-23
dim_date,873,20070524,fulldatealternatekey,2007-05-24 00:00:00,2007-05-24
dim_date,874,20070525,fulldatealternatekey,2007-05-25 00:00:00,2007-05-25
dim_date,875,20070526,fulldatealternatekey,2007-05-26 00:00:00,2007-05-26
dim_date,876,20070527,fulldatealternatekey,2007-05-27 00:00:00,2007-05-27
dim_date,877,20070528,fulldatealternatekey,2007-05-28 00:00:00,2007-05-28
dim_date,878,20070529,fulldatealternatekey,2007-05-29 00:00:00,2007-05-29
dim_date,879,20070530,fulldatealternatekey,2007-05-30 00:00:00,2007-05-30
dim_date,880,20070531,fulldatealternatekey,2007-05-31 00:00:00,2007-05-31
dim_date,881,20070601,fulldatealternatekey,2007-06-01 00:00:00,2007-06-01
dim_date,882,20070602,fulldatealternatekey,2007-06-02 00:00:00,2007-06-02
dim_date,883,20070603,fulldatealternatekey,2007-06-03 00:00:00,2007-06-03
dim_date,884,20070604,fulldatealternatekey,2007-06-04 00:00:00,2007-06-04
dim_date,885,20070605,fulldatealternatekey,2007-06-05 00:00:00,2007-06-05
dim_date,886,20070606,fulldatealternatekey,2007-06-06 00:00:00,2007-06-06
dim_date,887,20070607,fulldatealternatekey,2007-06-07 00:00:00,2007-06-07
dim_date,888,20070608,fulldatealternatekey,2007-06-08 00:00:00,2007-06-08
dim_date,889,20070609,fulldatealternatekey,2007-06-09 00:00:00,2007-06-09
dim_date,890,20070610,fulldatealternatekey,2007-06-10 00:00:00,2007-06-10
dim_date,891,20070611,fulldatealternatekey,2007-06-11 00:00:00,2007-06-11
dim_date,892,20070612,fulldatealternatekey,2007-06-12 00:00:00,2007-06-12
dim_date,893,20070613,fulldatealternatekey,2007-06-13 00:00:00,2007-06-13
dim_date,894,20070614,fulldatealternatekey,2007-06-14 00:00:00,2007-06-14
dim_date,895,20070615,fulldatealternatekey,2007-06-15 00:00:00,2007-06-15
dim_date,896,20070616,fulldatealternatekey,2007-06-16 00:00:00,2007-06-16
dim_date,897,20070617,fulldatealternatekey,2007-06-17 00:00:00,2007-06-17
dim_date,898,20070618,fulldatealternatekey,2007-06-18 00:00:00,2007-06-18
dim_date,899,20070619,fulldatealternatekey,2007-06-19 00:00:00,2007-06-19
dim_date,900,20070620,fulldatealternatekey,2007-06-20 00:00:00,2007-06-20
dim_date,901,20070621,fulldatealternatekey,2007-06-21 00:00:00,2007-06-21
dim_date,902,20070622,fulldatealternatekey,2007-06-22 00:00:00,2007-06-22
dim_date,903,20070623,fulldatealternatekey,2007-06-23 00:00:00,2007-06-23
dim_date,904,20070624,fulldatealternatekey,2007-06-24 00:00:00,2007-06-24
dim_date,905,20070625,fulldatealternatekey,2007-06-25 00:00:00,2007-06-25
dim_date,906,20070626,fulldatealternatekey,2007-06-26 00:00:00,2007-06-26
dim_date,907,20070627,fulldatealternatekey,2007-06-27 00:00:00,2007-06-27
dim_date,908,20070628,fulldatealternatekey,2007-06-28 00:00:00,2007-06-28
dim_date,909,20070629,fulldatealternatekey,2007-06-29 00:00:00,2007-06-29
dim_date,910,20070630,fulldatealternatekey,2007-06-30 00:00:00,2007-06-30
dim_date,911,20070701,fulldatealternatekey,2007-07-01 00:00:00,2007-07-01
dim_date,912,20070702,fulldatealternatekey,2007-07-02 00:00:00,2007-07-02
dim_date,913,20070703,fulldatealternatekey,2007-07-03 00:00:00,2007-07-03
dim_date,914,20070704,fulldatealternatekey,2007-07-04 00:00:00,2007-07-04
dim_date,915,20070705,fulldatealternatekey,2007-07-05 00:00:00,2007-07-05
dim_date,916,20070706,fulldatealternatekey,2007-07-06 00:00:00,2007-07-06
dim_date,917,20070707,fulldatealternatekey,2007-07-07 00:00:00,2007-07-07
dim_date,918,20070708,fulldatealternatekey,2007-07-08 00:00:00,2007-07-08
dim_date,919,20070709,fulldatealternatekey,2007-07-09 00:00:00,2007-07-09
dim_date,920,20070710,fulldatealternatekey,2007-07-10 00:00:00,2007-07-10
dim_date,921,20070711,fulldatealternatekey,2007-07-11 00:00:00,2007-07-11
dim_date,922,20070712,fulldatealternatekey,2007-07-12 00:00:00,2007-07-12
dim_date,923,20070713,fulldatealternatekey,2007-07-13 00:00:00,2007-07-13
dim_date,924,20070714,fulldatealternatekey,2007-07-14 00:00:00,2007-07-14
dim_date,925,20070715,fulldatealternatekey,2007-07-15 00:00:00,2007-07-15
dim_date,926,20070716,fulldatealternatekey,2007-07-16 00:00:00,2007-07-16
dim_date,927,20070717,fulldatealternatekey,2007-07-17 00:00:00,2007-07-17
dim_date,928,20070718,fulldatealternatekey,2007-07-18 00:00:00,2007-07-18
dim_date,929,20070719,fulldatealternatekey,2007-07-19 00:00:00,2007-07-19
dim_date,930,20070720,fulldatealternatekey,2007-07-20 00:00:00,2007-07-20
dim_date,931,20070721,fulldatealternatekey,2007-07-21 00:00:00,2007-07-21
dim_date,932,20070722,fulldatealternatekey,2007-07-22 00:00:00,2007-07-22
dim_date,933,20070723,fulldatealternatekey,2007-07-23 00:00:00,2007-07-23
dim_date,934,20070724,fulldatealternatekey,2007-07-24 00:00:00,2007-07-24
dim_date,935,20070725,fulldatealternatekey,2007-07-25 00:00:00,2007-07-25
dim_date,936,20070726,fulldatealternatekey,2007-07-26 00:00:00,2007-07-26
dim_date,937,20070727,fulldatealternatekey,2007-07-27 00:00:00,2007-07-27
dim_date,938,20070728,fulldatealternatekey,2007-07-28 00:00:00,2007-07-28
dim_date,939,20070729,fulldatealternatekey,2007-07-29 00:00:00,2007-07-29
dim_date,940,20070730,fulldatealternatekey,2007-07-30 00:00:00,2007-07-30
dim_date,941,20070731,fulldatealternatekey,2007-07-31 00:00:00,2007-07-31
dim_date,942,20070801,fulldatealternatekey,2007-08-01 00:00:00,2007-08-01
dim_date,943,20070802,fulldatealternatekey,2007-08-02 00:00:00,2007-08-02
dim_date,944,20070803,fulldatealternatekey,2007-08-03 00:00:00,2007-08-03
dim_date,945,20070804,fulldatealternatekey,2007-08-04 00:00:00,2007-08-04
dim_date,946,20070805,fulldatealternatekey,2007-08-05 00:00:00,2007-08-05
dim_date,947,20070806,fulldatealternatekey,2007-08-06 00:00:00,2007-08-06
dim_date,948,20070807,fulldatealternatekey,2007-08-07 00:00:00,2007-08-07
dim_date,949,20070808,fulldatealternatekey,2007-08-08 00:00:00,2007-08-08
dim_date,950,20070809,fulldatealternatekey,2007-08-09 00:00:00,2007-08-09
dim_date,951,20070810,fulldatealternatekey,2007-08-10 00:00:00,2007-08-10
dim_date,952,20070811,fulldatealternatekey,2007-08-11 00:00:00,2007-08-11
dim_date,953,20070812,fulldatealternatekey,2007-08-12 00:00:00,2007-08-12
dim_date,954,20070813,fulldatealternatekey,2007-08-13 00:00:00,2007-08-13
dim_date,955,20070814,fulldatealternatekey,2007-08-14 00:00:00,2007-08-14
dim_date,956,20070815,fulldatealternatekey,2007-08-15 00:00:00,2007-08-15
dim_date,957,20070816,fulldatealternatekey,2007-08-16 00:00:00,2007-08-16
dim_date,958,20070817,fulldatealternatekey,2007-08-17 00:00:00,2007-08-17
dim_date,959,20070818,fulldatealternatekey,2007-08-18 00:00:00,2007-08-18
dim_date,960,20070819,fulldatealternatekey,2007-08-19 00:00:00,2007-08-19
dim_date,961,20070820,fulldatealternatekey,2007-08-20 00:00:00,2007-08-20
dim_date,962,20070821,fulldatealternatekey,2007-08-21 00:00:00,2007-08-21
dim_date,963,20070822,fulldatealternatekey,2007-08-22 00:00:00,2007-08-22
dim_date,964,20070823,fulldatealternatekey,2007-08-23 00:00:00,2007-08-23
dim_date,965,20070824,fulldatealternatekey,2007-08-24 00:00:00,2007-08-24
dim_date,966,20070825,fulldatealternatekey,2007-08-25 00:00:00,2007-08-25
dim_date,967,20070826,fulldatealternatekey,2007-08-26 00:00:00,2007-08-26
dim_date,968,20070827,fulldatealternatekey,2007-08-27 00:00:00,2007-08-27
dim_date,969,20070828,fulldatealternatekey,2007-08-28 00:00:00,2007-08-28
dim_date,970,20070829,fulldatealternatekey,2007-08-29 00:00:00,2007-08-29
dim_date,971,20070830,fulldatealternatekey,2007-08-30 00:00:00,2007-08-30
dim_date,972,20070831,fulldatealternatekey,2007-08-31 00:00:00,2007-08-31
dim_date,973,20070901,fulldatealternatekey,2007-09-01 00:00:00,2007-09-01
dim_date,974,20070902,fulldatealternatekey,2007-09-02 00:00:00,2007-09-02
dim_date,975,20070903,fulldatealternatekey,2007-09-03 00:00:00,2007-09-03
dim_date,976,20070904,fulldatealternatekey,2007-09-04 00:00:00,2007-09-04
dim_date,977,20070905,fulldatealternatekey,2007-09-05 00:00:00,2007-09-05
dim_date,978,20070906,fulldatealternatekey,2007-09-06 00:00:00,2007-09-06
dim_date,979,20070907,fulldatealternatekey,2007-09-07 00:00:00,2007-09-07
dim_date,980,20070908,fulldatealternatekey,2007-09-08 00:00:00,2007-09-08
dim_date,981,20070909,fulldatealternatekey,2007-09-09 00:00:00,2007-09-09
dim_date,982,20070910,fulldatealternatekey,2007-09-10 00:00:00,2007-09-10
dim_date,983,20070911,fulldatealternatekey,2007-09-11 00:00:00,2007-09-11
dim_date,984,20070912,fulldatealternatekey,2007-09-12 00:00:00,2007-09-12
dim_date,985,20070913,fulldatealternatekey,2007-09-13 00:00:00,2007-09-13
dim_date,986,20070914,fulldatealternatekey,2007-09-14 00:00:00,2007-09-14
dim_date,987,20070915,fulldatealternatekey,2007-09-15 00:00:00,2007-09-15
dim_date,988,20070916,fulldatealternatekey,2007-09-16 00:00:00,2007-09-16
dim_date,989,20070917,fulldatealternatekey,2007-09-17 00:00:00,2007-09-17
dim_date,990,20070918,fulldatealternatekey,2007-09-18 00:00:00,2007-09-18
dim_date,991,20070919,fulldatealternatekey,2007-09-19 00:00:00,2007-09-19
dim_date,992,20070920,fulldatealternatekey,2007-09-20 00:00:00,2007-09-20
dim_date,993,20070921,fulldatealternatekey,2007-09-21 00:00:00,2007-09-21
dim_date,994,20070922,fulldatealternatekey,2007-09-22 00:00:00,2007-09-22
dim_date,995,20070923,fulldatealternatekey,2007-09-23 00:00:00,2007-09-23
dim_date,996,20070924,fulldatealternatekey,2007-09-24 00:00:00,2007-09-24
dim_date,997,20070925,fulldatealternatekey,2007-09-25 00:00:00,2007-09-25
dim_date,998,20070926,fulldatealternatekey,2007-09-26 00:00:00,2007-09-26
dim_date,999,20070927,fulldatealternatekey,2007-09-27 00:00:00,2007-09-27
dim_date,1000,20070928,fulldatealternatekey,2007-09-28 00:00:00,2007-09-28
dim_date,1001,20070929,fulldatealternatekey,2007-09-29 00:00:00,2007-09-29
dim_date,1002,20070930,fulldatealternatekey,2007-09-30 00:00:00,2007-09-30
dim_date,1003,20071001,fulldatealternatekey,2007-10-01 00:00:00,2007-10-01
dim_date,1004,20071002,fulldatealternatekey,2007-10-02 00:00:00,2007-10-02
dim_date,1005,20071003,fulldatealternatekey,2007-10-03 00:00:00,2007-10-03
dim_date,1006,20071004,fulldatealternatekey,2007-10-04 00:00:00,2007-10-04
dim_date,1007,20071005,fulldatealternatekey,2007-10-05 00:00:00,2007-10-05
dim_date,1008,20071006,fulldatealternatekey,2007-10-06 00:00:00,2007-10-06
dim_date,1009,20071007,fulldatealternatekey,2007-10-07 00:00:00,2007-10-07
dim_date,1010,20071008,fulldatealternatekey,2007-10-08 00:00:00,2007-10-08
dim_date,1011,20071009,fulldatealternatekey,2007-10-09 00:00:00,2007-10-09
dim_date,1012,20071010,fulldatealternatekey,2007-10-10 00:00:00,2007-10-10
dim_date,1013,20071011,fulldatealternatekey,2007-10-11 00:00:00,2007-10-11
dim_date,1014,20071012,fulldatealternatekey,2007-10-12 00:00:00,2007-10-12
